record_number,reaction_formula,reaction_method,QDB_process,reactants,products,Data_type,temperature_unit,rate_coefficient_unit,reference_number,DOI,title,author,journal,volume,page,publish_year
B201209565,"He + H2(v=0, J=8) -> He + H2(v=1, J=8)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=0, J=8) ","He + H2(v=1, J=8)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209566,"He + H2(v=0, J=8) -> He + H2(v=2, J=0)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=0, J=8) ","He + H2(v=2, J=0)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209567,"He + H2(v=0, J=8) -> He + H2(v=2, J=2)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=0, J=8) ","He + H2(v=2, J=2)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209568,"He + H2(v=0, J=9) -> He + H2(v=0, J=11)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=0, J=9) ","He + H2(v=0, J=11)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209569,"He + H2(v=0, J=9) -> He + H2(v=0, J=13)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=0, J=9) ","He + H2(v=0, J=13)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209570,"He + H2(v=0, J=9) -> He + H2(v=1, J=5)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=0, J=9) ","He + H2(v=1, J=5)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209571,"He + H2(v=0, J=9) -> He + H2(v=1, J=7)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=0, J=9) ","He + H2(v=1, J=7)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209572,"He + H2(v=0, J=9) -> He + H2(v=1, J=9)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=0, J=9) ","He + H2(v=1, J=9)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209573,"He + H2(v=0, J=9) -> He + H2(v=2, J=1)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=0, J=9) ","He + H2(v=2, J=1)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209574,"He + H2(v=0, J=9) -> He + H2(v=2, J=3)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=0, J=9) ","He + H2(v=2, J=3)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209575,"He + H2(v=1, J=0) -> He + H2(v=0, J=10)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=0) ","He + H2(v=0, J=10)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209577,"He + H2(v=1, J=0) -> He + H2(v=0, J=12)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=0) ","He + H2(v=0, J=12)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209578,"He + H2(v=1, J=0) -> He + H2(v=1, J=2)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=0) ","He + H2(v=1, J=2)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209579,"He + H2(v=1, J=0) -> He + H2(v=1, J=4)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=0) ","He + H2(v=1, J=4)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209580,"He + H2(v=1, J=0) -> He + H2(v=1, J=6)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=0) ","He + H2(v=1, J=6)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209581,"He + H2(v=1, J=0) -> He + H2(v=1, J=8)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=0) ","He + H2(v=1, J=8)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209582,"He + H2(v=1, J=0) -> He + H2(v=2, J=0)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=0) ","He + H2(v=2, J=0)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209584,"He + H2(v=1, J=1) -> He + H2(v=0, J=11)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=1) ","He + H2(v=0, J=11)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209585,"He + H2(v=1, J=1) -> He + H2(v=0, J=13)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=1) ","He + H2(v=0, J=13)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209586,"He + H2(v=1, J=1) -> He + H2(v=0, J=9)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=1) ","He + H2(v=0, J=9)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209587,"He + H2(v=1, J=1) -> He + H2(v=1, J=3)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=1) ","He + H2(v=1, J=3)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209588,"He + H2(v=1, J=1) -> He + H2(v=1, J=5)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=1) ","He + H2(v=1, J=5)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209589,"He + H2(v=1, J=1) -> He + H2(v=1, J=7)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=1) ","He + H2(v=1, J=7)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209590,"He + H2(v=1, J=1) -> He + H2(v=1, J=9)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=1) ","He + H2(v=1, J=9)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209591,"He + H2(v=1, J=1) -> He + H2(v=2, J=1)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=1) ","He + H2(v=2, J=1)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209592,"He + H2(v=1, J=1) -> He + H2(v=2, J=3)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=1) ","He + H2(v=2, J=3)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209593,"He + H2(v=1, J=2) -> He + H2(v=0, J=10)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=2) ","He + H2(v=0, J=10)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209594,"He + H2(v=1, J=2) -> He + H2(v=0, J=12)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=2) ","He + H2(v=0, J=12)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209595,"He + H2(v=1, J=2) -> He + H2(v=1, J=4)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=2) ","He + H2(v=1, J=4)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209596,"He + H2(v=1, J=2) -> He + H2(v=1, J=6)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=2) ","He + H2(v=1, J=6)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209597,"He + H2(v=1, J=2) -> He + H2(v=1, J=8)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=2) ","He + H2(v=1, J=8)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209598,"He + H2(v=1, J=2) -> He + H2(v=2, J=0)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=2) ","He + H2(v=2, J=0)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209599,"He + H2(v=1, J=2) -> He + H2(v=2, J=2)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=2) ","He + H2(v=2, J=2)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209600,"He + H2(v=1, J=3) -> He + H2(v=0, J=11)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=3) ","He + H2(v=0, J=11)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209601,"He + H2(v=1, J=3) -> He + H2(v=0, J=13)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=3) ","He + H2(v=0, J=13)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209602,"He + H2(v=1, J=3) -> He + H2(v=0, J=9)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=3) ","He + H2(v=0, J=9)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209603,"He + H2(v=1, J=3) -> He + H2(v=1, J=5)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=3) ","He + H2(v=1, J=5)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209604,"He + H2(v=1, J=3) -> He + H2(v=1, J=7)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=3) ","He + H2(v=1, J=7)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209605,"He + H2(v=1, J=3) -> He + H2(v=1, J=9)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=3) ","He + H2(v=1, J=9)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209606,"He + H2(v=1, J=3) -> He + H2(v=2, J=1)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=3) ","He + H2(v=2, J=1)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209607,"He + H2(v=1, J=3) -> He + H2(v=2, J=3)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=3) ","He + H2(v=2, J=3)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209608,"He + H2(v=1, J=4) -> He + H2(v=0, J=10)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=4) ","He + H2(v=0, J=10)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209609,"He + H2(v=1, J=4) -> He + H2(v=0, J=12)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=4) ","He + H2(v=0, J=12)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209610,"He + H2(v=1, J=4) -> He + H2(v=1, J=6)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=4) ","He + H2(v=1, J=6)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209611,"He + H2(v=1, J=4) -> He + H2(v=1, J=8)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=4) ","He + H2(v=1, J=8)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209612,"He + H2(v=1, J=4) -> He + H2(v=2, J=0)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=4) ","He + H2(v=2, J=0)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209613,"He + H2(v=1, J=4) -> He + H2(v=2, J=2)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=4) ","He + H2(v=2, J=2)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209615,"He + H2(v=1, J=6) -> He + H2(v=0, J=12)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=6) ","He + H2(v=0, J=12)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209616,"He + H2(v=1, J=6) -> He + H2(v=1, J=8)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=6) ","He + H2(v=1, J=8)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209617,"He + H2(v=1, J=6) -> He + H2(v=2, J=0)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=6) ","He + H2(v=2, J=0)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209618,"He + H2(v=1, J=6) -> He + H2(v=2, J=2)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=6) ","He + H2(v=2, J=2)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209620,"He + H2(v=1, J=8) -> He + H2(v=0, J=12)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=8) ","He + H2(v=0, J=12)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209621,"He + H2(v=1, J=8) -> He + H2(v=2, J=0)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=8) ","He + H2(v=2, J=0)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209622,"He + H2(v=1, J=8) -> He + H2(v=2, J=2)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=1, J=8) ","He + H2(v=2, J=2)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209623,"He + H2(v=2, J=0) -> He + H2(v=0, J=12)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=2, J=0) ","He + H2(v=0, J=12)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201209624,"He + H2(v=2, J=0) -> He + H2(v=2, J=2)",Heavy Particle Impact Electronic Excitation,HEX,"He + H2(v=2, J=0) ","He + H2(v=2, J=2)",Theoretical Data,K, cm^3 / s ,2012000582,-,Rovibrational excitation of H2 molecules by He atoms,"D. R. Flower, E. Roueff, C. J. Zeippen",J. Phys. B,31,1105,1998
B201218862,F(2P1/2) + H2(j=0) -> F(2P3/2) + H2(j=2),Heavy Particle Impact Electronic Excitation,HEX,F(2P1/2) + H2(j=0) ,F(2P3/2) + H2(j=2),Theoretical Data,K, cm^3 / s ,2012001098,-,CHEMISTRY OF HYDROGEN FLUORIDE IN THE INTERSTELLAR MEDIUM,"C. Zhu, R. Krems, A. Dalgarno, N. Balakrishnan",Astrophys. J.,577,795-797,2002
B201218863,F(2P1/2) + H2(j=0) -> F(2P3/2) + H2(j=0),Heavy Particle Impact Electronic Excitation,HEX,F(2P1/2) + H2(j=0) ,F(2P3/2) + H2(j=0),Theoretical Data,K, cm^3 / s ,2012001098,-,CHEMISTRY OF HYDROGEN FLUORIDE IN THE INTERSTELLAR MEDIUM,"C. Zhu, R. Krems, A. Dalgarno, N. Balakrishnan",Astrophys. J.,577,795-797,2002
B201218864,F(2P1/2) + H2 -> F(2P3/2) + H2,Heavy Particle Impact Electronic Excitation,HEX,F(2P1/2) + H2 ,F(2P3/2) + H2,Theoretical Data,K, cm^3 / s ,2012001098,-,CHEMISTRY OF HYDROGEN FLUORIDE IN THE INTERSTELLAR MEDIUM,"C. Zhu, R. Krems, A. Dalgarno, N. Balakrishnan",Astrophys. J.,577,795-797,2002
B201208811,"N(1s22s22p23p1,2S) + H2 -> N(1s22s22p23s1,2P) + H2",Heavy Particle Impact Quenching Excitation,HDX,"N(1s22s22p23p1,2S) + H2 ","N(1s22s22p23s1,2P) + H2",Experimental Data,K, cm^3 / s ,2012000526,-,"Deactivation processes of highly excited atomic nitrogen, N(2p23p 2S)","Hironobu Umemoto, Naoki Terada, Kunikazu Tanaka, Shigeki Oguro",Phys. Chem. Chem. Phys.,2,3425-3428,2000
B201208830,"CO(a3Π,v=0) + H2 -> CO(X1Σ) + H2",Heavy Particle Impact Quenching Excitation,HDX,"CO(a3Π,v=0) + H2 ",CO(X1Σ) + H2,Experimental Data,K, cm^3 / s ,2012000529,-,"Measurement of quenching rates of CO(a3Π,v=0) using laser pump-and-probe technique",Ingrid J. Wysong,Chem. Phys. Lett.,329,42-46,2000
B201218768,H(n=3) + H2 -> H(n=1) + H2,Heavy Particle Impact Quenching Excitation,HDX,H(n=3) + H2 ,H(n=1) + H2,Experimental Data,K, cm^3 / s ,2012000854,-,Validation of actinometry for estimating relative hydrogen atom densities and electron energy evolution in plasma assisted diamond deposition reactors,"A. Gicquel, M. Chenevier, Kh. Hassouni, A. Tserepi, M. Dubus",J. Appl. Phys.,83,7504,1998
B201218774,"Ar(1s22s22p63s23p54s1) + H2 -> Ar(1s22s22p63s23p6,1S0) + H2(a3Σg+)",Heavy Particle Impact Quenching Excitation,HDX,Ar(1s22s22p63s23p54s1) + H2 ,"Ar(1s22s22p63s23p6,1S0) + H2(a3Σg+)",Experimental Data,K, cm^3 / s ,2012000854,-,Validation of actinometry for estimating relative hydrogen atom densities and electron energy evolution in plasma assisted diamond deposition reactors,"A. Gicquel, M. Chenevier, Kh. Hassouni, A. Tserepi, M. Dubus",J. Appl. Phys.,83,7504,1998
B201218775,Ar(1s22s22p63s23p54p1) + H2 -> Ar + H2,Heavy Particle Impact Quenching Excitation,HDX,Ar(1s22s22p63s23p54p1) + H2 ,Ar + H2,Experimental Data,K, cm^3 / s ,2012000854,-,Validation of actinometry for estimating relative hydrogen atom densities and electron energy evolution in plasma assisted diamond deposition reactors,"A. Gicquel, M. Chenevier, Kh. Hassouni, A. Tserepi, M. Dubus",J. Appl. Phys.,83,7504,1998
B201869596,O(1D) + H2,Heavy Particle Impact Quenching Excitation,HDX,O(1D) + H2,,Experimental Data,K, cm^3 / s ,2018000432,https://doi.org/10.1063/1.1669957,Reaction and Deactivation of O(1D),"R. A. Young, Graham Black, and T. G. Slanger",JOURNAL OF CHEMICAL PHYSICS,49,4758,1968
B201869881,Ar(3P2) + H2,Heavy Particle Impact Quenching Excitation,HDX,Ar(3P2) + H2,,Experimental Data,K, cm^3 / s ,2018000445,https://doi.org/10.1063/1.436447,"Rate constants and quenching mechanisms for the metastable states of argon, krypton, and xenon","J. E. Velazco, J. H. Kolts, and D. W. Setser",JOURNAL OF CHEMICAL PHYSICS,69,4357,1978
B201869904,Ar(3P0) + H2,Heavy Particle Impact Quenching Excitation,HDX,Ar(3P0) + H2,,Experimental Data,K, cm^3 / s ,2018000445,https://doi.org/10.1063/1.436447,"Rate constants and quenching mechanisms for the metastable states of argon, krypton, and xenon","J. E. Velazco, J. H. Kolts, and D. W. Setser",JOURNAL OF CHEMICAL PHYSICS,69,4357,1978
B201221920,"He + H2(v=2, j=0) -> He + H2(v=1, j=0)",Heavy Particle Impact Vibrational Excitation,HEX,"He + H2(v=2, j=0) ","He + H2(v=1, j=0)",Theoretical Data,K, cm^3 / s ,2012001293,-,RATE COEFFICIENTS FOR RO-VIBRATIONAL TRANSITIONS IN H2 DUE TO COLLISIONS WITH He,"N. BALAKRISHNAN, M. VIEIRA,1 J. F. BABB, A. DALGARNO, R. C. FORREY, S. LEPP",Astrophys. J.,524,1122,1999
B201221926,"He + H2(v=2, j=2) -> He + H2(v=1, j=2)",Heavy Particle Impact Vibrational Excitation,HEX,"He + H2(v=2, j=2) ","He + H2(v=1, j=2)",Theoretical Data,K, cm^3 / s ,2012001293,-,RATE COEFFICIENTS FOR RO-VIBRATIONAL TRANSITIONS IN H2 DUE TO COLLISIONS WITH He,"N. BALAKRISHNAN, M. VIEIRA,1 J. F. BABB, A. DALGARNO, R. C. FORREY, S. LEPP",Astrophys. J.,524,1122,1999
